kl_hash,kl_first_seen,kl_popularity,kl_threat
2932940691CB39E2C282CCD56701D7467E5C6BA7,07.06.2017 11:33,2,CnC.Win32.Generic
724B44056CEE6424FD3FA1BDF71C80A02CD27BB0,07.06.2017 11:33,2,CnC.Win32.Generic
55E424BCC38CD3631C855FA31B7EAAC8AD1BDF80,02.05.2017 08:05,2,Trojan-PSW.Win32.Fareit
1C59A62530F400847C357808523A86AA750B372B,01.04.2017 03:23,2,Backdoor.Win32.Hlux
3E70F8624B5341AB3277637542F8B51D1647FD57,19.06.2017 12:38,2,Backdoor.Win32.Mokes
09A481BD059C2F1CC9BB57529E4C0333B52977FD,19.06.2017 12:38,2,Backdoor.Win32.Mokes
8DBB3FD19C4ED1813522E82AED7D91A942758516,19.06.2017 12:38,2,Backdoor.Win32.Mokes
C67A09369449A837A92C0CAC272DE96093484D82,21.06.2017 08:07,2,Backdoor.Win32.Xtreme
A540C38062443A239EEEE997CAE0AAB57E4A36AC,21.06.2017 08:07,2,Backdoor.Win32.Xtreme
43A01320C38054817D3380462CCF93923F26C0C5,30.09.2016 12:55,2,Trojan-Downloader.Win32.Andromeda
C92E0845A56DA4AA0E35A0FE0C8C59A944A098CF,30.09.2016 12:55,2,Trojan-Downloader.Win32.Andromeda
4E31D31966C04BFEB8D60F1EF74F4866B90EF9A6,09.06.2017 16:26,2,Trojan-Spy.Win32.Zbot
825A5BAF614CB6028E4E0E3F40129356169EB421,15.05.2014 20:31,2,CnC.Win32.Generic
6FA5D7A1DA4FA6202AB5161551B2B5C0B377B3FA,15.05.2014 20:31,2,CnC.Win32.Generic
4E56B42F3E1426FE0C0187D00AF340A106C73D23,15.05.2014 20:31,2,CnC.Win32.Generic
1C2C82277B8181273209D27442699A6E27703791,15.05.2014 20:31,2,CnC.Win32.Generic
A610FAA7022BBC78552EE0072A3BC5C01731DB0E,15.05.2014 20:31,2,CnC.Win32.Generic
BFDA025032063F59218DBD5FEBB00233EFEC2E7B,15.05.2014 20:31,2,CnC.Win32.Generic
E659472B9C614463B92C442B9A475AC7D57A863A,15.05.2014 20:31,2,CnC.Win32.Generic
6A6D966191215DD0DB149D1D4D2929698A766191,15.05.2014 20:31,2,CnC.Win32.Generic
BF3A9B7D9977B5F98AB71C1E401FA5667B8C2B72,15.05.2014 20:31,2,CnC.Win32.Generic
EE0D6F7B68223FD3C04DBF577F48B90B24B2A0AD,15.05.2014 20:31,2,CnC.Win32.Generic
72B9C36F72F13E4B89F6A6BCE486B5943ECFC936,10.04.2017 08:33,2,Trojan-PSW.Win32.Fareit
9B62AB95C871F121EF94BA366400E63D3BEEBDE0,10.04.2017 08:33,2,Trojan-PSW.Win32.Fareit
0E751C71FC1C4F887FFC1F87B749743A7A1019EA,08.02.2016 08:06,2,Trojan-PSW.MSIL.Chisburg
0227598D2B22449B7579DBEC6A63E833202FDF91,08.02.2016 08:06,2,Trojan-PSW.MSIL.Chisburg
2E6E3C8A24DB42C36ADCC00C3945A9AE849BF68E,08.02.2016 08:06,2,Trojan-PSW.MSIL.Chisburg
DDAB2F56C861D2D1B02088439D1F520FA0E31437,08.02.2016 08:06,2,Trojan-PSW.MSIL.Chisburg
92F46E8A025DC5519BE40F679F0228488FA201BC,08.02.2016 08:06,2,Trojan-PSW.MSIL.Chisburg
621AF2529E68BC9645C81C18C735084E0A530E8E,08.02.2016 08:06,2,Trojan-PSW.MSIL.Chisburg
4F58FC3CE686AE8C5FAA539715135EEAF1E4FE39,08.02.2016 08:06,2,Trojan-PSW.MSIL.Chisburg
1F72069A3CB554FAD99C4D6391678122C3740849,20.02.2017 10:23,2,Trojan-Downloader.Win32.Agent
21E4306BDB09C1C9132CDAA7E2FFA7A2BEA8E79D,20.02.2017 10:23,2,Trojan-Downloader.Win32.Agent
60E4C24F4D708E5E525645328601B995040E7957,20.02.2017 10:23,2,Trojan-Downloader.Win32.Agent
8C589C9FF26DA4DBA29714A44D425E0448F2028D,20.02.2017 10:23,2,Trojan-Downloader.Win32.Agent
AEFA58445E7140C437C155351A88A64A303257A5,20.02.2017 10:23,2,Trojan-Downloader.Win32.Agent
4B03802FC8965B7C9C84DD6FF844F6673327A6EF,20.02.2017 10:23,2,Trojan-Downloader.Win32.Agent
99421A63672EAB725ACA147E23010A0497CE4D1B,20.02.2017 10:23,2,Trojan-Downloader.Win32.Agent
F6DD33A1DE080FB3EF040C2090E27C4E47803C80,05.08.2016 18:27,2,Trojan-PSW.Win32.Fareit
BF4F71003B6A23901139E9368EF7F03A524E075C,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
4BABA0B2638CCEEDAEA642C3D9A52C960974F5C2,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
D1F7D3E796DC0DE5012B409B8ACDF116CAF0BE88,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
20353DF3E50774252284E646F6024429144A6AF3,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
BC6DBB36E52CE4D962A35E34BE838F170825B619,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
EA0894A31B136FC9E4B1059B09DED31B00615DE9,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
05A6529E5C5C6CEBD0A7AB19481CAD9AD34E19AA,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
85F0E3376FAF77DDD9A60CC37B49592B32E19236,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
28F8B6545BC68D519BEB15B30A49E571B5B403C7,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
73DA2DA5B7967CFEBB0DF0F5D62E0EB06271E756,07.05.2016 10:37,2,Trojan-Downloader.Win32.Andromeda
52E2FAA47920B29B39B39DBB820352C0ACF5CD40,20.02.2017 07:45,2,Trojan-PSW.Win32.Fareit
06B31125B0F24379C9CE3A898923C5F99F94772B,02.06.2017 14:53,2,Trojan.Win32.Neurevt
98BB41278AD55FC9D3665BE3DF46756EE072914D,18.02.2017 23:32,2,Trojan-Spy.Win32.Zbot
FE3A4576D6077075CA04CF61F3D263B9BD030D49,03.05.2017 03:15,2,Trojan-PSW.Win32.Fareit
43B62EBB8814A7C37E3043AC3560DA618832C02E,03.05.2017 03:15,2,Trojan-PSW.Win32.Fareit
9DE41020B822671F68AFC9BCE0F2DCF1756DC1F4,10.04.2017 19:24,2,CnC.Win32.Generic
6B8159BA3AC21E77D0C2B54581D4207311732D96,10.04.2017 19:24,2,CnC.Win32.Generic
674F8326EE3FC1604266472C0D077E7B2C744938,10.04.2017 19:24,2,CnC.Win32.Generic
9F61B569E483C613953878EA009C4E60EB1BBE0D,10.04.2017 19:24,2,CnC.Win32.Generic
24D96DD5B08AD7D2126EE32A651B737D39BDEFFB,10.04.2017 19:24,2,CnC.Win32.Generic
EB2D0D6EAE192F060FC0B2614B783A1EE10430D9,10.04.2017 19:24,2,CnC.Win32.Generic
721885120663B827C40705445016B6ABF9540600,07.05.2017 14:43,2,Trojan-Spy.Win32.Zbot
5CABEE0559EED8C921AD21A54B3383D15E48A628,07.05.2017 14:43,2,Trojan-Spy.Win32.Zbot
D131D0DD331433059B9D40578303DC559687A0BD,07.05.2017 14:43,2,Trojan-Spy.Win32.Zbot
22EE551EF0883277E38F04E12E94C78EB47FF2F3,26.03.2017 09:56,2,Trojan-PSW.Win32.Fareit
983F2BA8294DFAA0AD4770D1670C617FFF983DDA,31.01.2014 12:20,2,Trojan-SMS.AndroidOS.Opfake
4531F54B6907A2A6B151FC24CBA93E72440A329D,09.06.2017 11:16,2,Trojan-Spy.Win32.Zbot
85027E1D1EE14C079B8978FB2F2DCF2579FED7F6,19.04.2017 04:34,2,Trojan-PSW.Win32.Fareit
88B79C57DD2642F824BCC7CBE8ECC27627ECA599,24.05.2017 15:24,2,Trojan.Win32.Agent
095039352B123301EB80DAB18CA1EEBB71B7CE26,24.05.2017 15:24,2,Trojan.Win32.Agent
13DA0155D880DADDE6B2741146340C976730657F,24.05.2017 15:24,2,Trojan.Win32.Agent
9139DB62E6FD50B7B5B107F25BA1C859DC063E9C,24.05.2017 15:24,2,Trojan.Win32.Agent
67A7D4A27E9E0A41B92AB92F4CB283A0CA2556CD,24.05.2017 15:24,2,Trojan.Win32.Agent
99CDE58C6C085AC5A228D9FCA66E57D97817E925,24.05.2017 15:24,2,Trojan.Win32.Agent
C451548198B0D55DD9B47CA7B3C07C65518CEBEA,24.05.2017 15:24,2,Trojan.Win32.Agent
9084F7407C6C076B2A389371CAC37E1018CC4BD8,24.05.2017 15:24,2,Trojan.Win32.Agent
BD34EAE88CA00261642E1F25D979CE4BD935A757,18.04.2017 09:48,2,Trojan.Win32.Inject
DB689FE75258CD2AFC803D94C16EECEFB22DA181,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
5680403A7C123FEB54FA6D2433BB2A904E27A1FB,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
52EC816FFF5485F1ADFDB6D76686CF1DB337A3ED,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
F88513CEE71F11A72BCC48C9DDD59AAA817227CC,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
DAC5BF6417E6A1362EEB1C86D8C33D6BAFAC0950,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
C3D46E82D41A5ACDF43875062EB19444349722F0,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
939A3941200DE744D974807DF8F89D4B0D5B728D,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
528ABAC19143A4279DACAE96058BC8E0D7E4AF99,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
4F7B2E9CC671F8A8630648B5261916A3A593CA20,23.03.2015 17:25,2,Trojan-Downloader.Win32.Andromeda
6A5F9B226880624BF22224D80857E7B95D0ADC26,04.02.2017 02:17,2,Trojan-PSW.Win32.Fareit
A6A6EE0FD5FAA9CDAA6B59E9AE664EDDA3C31235,29.03.2017 06:55,2,Trojan-Downloader.Win32.Agent
BBD3CFF4B602868E578AB8B9EC706172514F9733,13.03.2017 03:28,2,Trojan-PSW.Win32.Fareit
DA50D1A18CE0EACA3BB2A6F84F9012E80C1F547B,13.03.2017 03:28,2,Trojan-PSW.Win32.Fareit
BDEAB57D52A2937C05DA45BE39EA00D5FB6DAD49,13.03.2017 03:28,2,Trojan-PSW.Win32.Fareit
23D0457761507AE0E7A7157760AA9EC677773ED9,13.03.2017 03:28,2,Trojan-PSW.Win32.Fareit
5269B6274E04721526261A95E63AEE00E26EACE5,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
B24961123C905321183B3E6FAFCCBB89A4444FD4,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
8F542BCB847952326DCCEA20153C8D6E72F6E435,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
D07E69FB849D2881A91BC438BC6234BADEF34809,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
503BD1DE576706A4C2B553DD66A11DD930AE705E,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
833B94DD71379614306F64C37C5CD520B187C0B5,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
6318C56219DF59360E5514E462347BF6334C1F1A,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
53836D562C9D3BF093194CCE278D0CDB4E096EE3,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
EE039D4F68F4C43C4182735C6C6FA961980BCF6F,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
A2393329141DD861CB08414B544C85777B75B88D,02.08.2015 07:34,2,Backdoor.AndroidOS.Climap
121D8CB4C525F8FF9FD300F84C96C82396A3837C,22.02.2017 08:14,2,Trojan-PSW.Win32.Fareit
AE265946FDB07337AD882C5D81D66DE32B4B1FA2,22.02.2017 08:14,2,Trojan-PSW.Win32.Fareit
23BC89BC232E4CFD1DE13EF3B7365841309FCE96,22.02.2017 08:14,2,Trojan-PSW.Win32.Fareit
63F49B95D2900B38150CAEE7300D65417B847F66,22.02.2017 08:14,2,Trojan-PSW.Win32.Fareit
136101A8D46B50A280AA2D768F73F2E0B73B67E5,09.03.2017 14:49,2,Trojan-Ransom.Win32.Bitman
2B23443DEB2C3DBE74493399E82554A2515B8677,09.03.2017 14:49,2,Trojan-Ransom.Win32.Bitman
6DBD336B091F1D1D7C5ED599CC1AAD3B694C4E8A,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
A5D2E3C81A7D87ED207BB430C99A86DC96D89B36,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
F8B890500396634EAE24F426E8C4D43177507346,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
33F6BBA0135FAFE0C46DAA6553A48E18F5649A9B,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
08C8DCE949E746389768AACD5F79639AAF403C5B,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
E84AED4C39CD1AC1728DFD111677D79649ADEF9D,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
F3E50DA84D153B1B6A6C16475513BA641D696A0E,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
BEC69DFEAEF9F392243734975BFD1B23D176DC9A,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
83BF38E1D1789C52DF4C4C3822C108623226F649,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
002FB39F8142952C264B348E266080072CA48B85,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
063E784CE7B8C8406BC71C52D16D3D6426E9D341,08.03.2017 01:10,2,Trojan-PSW.Win32.Fareit
F47C01215C46B7C5ACFDDF502B872439CADD3AA6,08.03.2017 01:10,2,Trojan-PSW.Win32.Fareit
2D7DDBDD61F52DBB8DAB0705A0785635EC6AB68F,31.05.2017 19:21,2,Trojan-Spy.Win32.Zbot
C0816B4424946C0899DB5DBC0F64F25092C72199,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
42A676DA2A7D6C5BA92DA89F543C2B7870FC8F0E,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
9353623AE070831F659264713A10E1876E6B5E9F,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
3E844601B738DAE87E31C15986E343B9A22A11F1,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
5994AB2D81F64B973D7B3927CC0E7E9243983225,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
4B8DDA4E92566916188EF68F7D38072EB058B4F9,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
7420EAAB11353B60D7E81A89DF5271415EBA3780,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
F05D58EC7A628811D935982A34BC78AA26DA247C,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
0FC542E564C30401AD438FFB0CE81C5CB93FF82C,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
CD55B0C990C08E6ABEC4D3F5546E08EDD0711EDC,15.11.2016 12:13,2,Trojan-Banker.Win32.NeverQuest
4E25AFF09ECEE0C6C2E15C6133831A20A229F6AC,11.05.2017 12:39,2,Trojan-PSW.Win32.Tepfer
35E696EEF335173B236C24BE10BC9DABE75C8091,11.05.2017 12:39,2,Trojan-PSW.Win32.Tepfer
FEA59B280B601120141BC1F32017550632D25AA7,11.05.2017 14:10,2,Trojan-PSW.Win32.Fareit
13AA2616F9DAC95C430A9B682626122577D7B68D,11.05.2017 14:10,2,Trojan-PSW.Win32.Fareit
A208A6B1FFC0274EABE282A136E328BFA06027CD,11.05.2017 14:10,2,Trojan-PSW.Win32.Fareit
A3CF66B2A6F40F1CADF5F94C2BD3DAF9703CF0DD,06.03.2017 11:09,2,Trojan-PSW.Win32.Fareit
7398AD1943D8C3ACAEEAB8B692B283EAE334ED94,03.07.2016 19:27,2,Trojan-Downloader.Win32.Andromeda
7D552E833A9FBAA6DF4F3F14C1E8641E34B373DE,03.07.2016 19:27,2,Trojan-Downloader.Win32.Andromeda
F72BE99EE17BCE18B228CC9738308E62C55DBEEF,03.07.2016 19:27,2,Trojan-Downloader.Win32.Andromeda
B3788468D07F16E9C7BE4427204D9C4F5EEF0D36,03.07.2016 19:27,2,Trojan-Downloader.Win32.Andromeda
204764A6E5F7B2426274DA728EE07927B813F68D,03.07.2016 19:27,2,Trojan-Downloader.Win32.Andromeda
49F703A2CABEE677DFF76B07DC9C6911B8478BAE,03.07.2016 19:27,2,Trojan-Downloader.Win32.Andromeda
FD41189259E3A219E5B76BA74953A93A5141D4E9,03.07.2016 19:27,2,Trojan-Downloader.Win32.Andromeda
1E7B90C4D70DE47186E8610BF17031E86A81F108,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
5AD053F0B030058B385D03E794BDD7A5C55612DE,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
4DC1CE623584DBF9CEC3D6FDE410C3D013B9F8B4,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
5AE1CDE7BFFA7C53C983120432B419A7EC75ACC1,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
CAB41EB5121F18454C6DA407DE3A7A2B5DF81644,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
0DCFFF6B69E8CA776D0C59762832E73E5A67030E,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
9C730CB53476ADDD084AA4C494246E52A95EDCE2,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
30022650764CBA822D3991DAD731A91743DAA86F,03.11.2016 17:19,2,Trojan-Ransom.Win32.Bitman
BD36C225B61304AF242BA0D38C6FA4B1851817FF,06.02.2017 05:04,2,Trojan-Spy.AndroidOS.SmForw
BD9B58F6785037A9DC41CD912E9C3613D03D08CF,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
B7A323216D28CD5A4C20EB59BD319F9F083D97D6,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
F13A67C66A8267BD1B49E0CC9EDDEDB0D29FDDBF,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
F04DD9B5886C6A27AE2491FF770EB07E64BFD1CC,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
2B3D59472655C7E7E988698422C97B3F9236A12B,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
8BE981C7A362017E8F62473449F84AE735CFF798,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
182413386D403F5336D153C14B94FAF395824A5C,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
B7F65F9131CE75DD80B7490F20B42EF893C3C05B,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
379D4F6B8E40C652496C6A1712F7B0DEE7A1F27F,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
805F35EF1C0C854B4E13987DA763998E53A75FBF,19.10.2016 15:05,2,Trojan.AndroidOS.Agent
EADEEE2E4CF625E4F6BE47CBA608B0B6FC77B0F5,27.02.2017 05:10,2,Trojan-Downloader.Win32.Geral
11F961DD89F11CCA01A5B443C84BC49CA8048FFC,27.02.2017 05:10,2,Trojan-Downloader.Win32.Geral
3CAF20F1C242CD4A228363B52A11DF5A8A2B2681,10.12.2016 20:23,2,Trojan.Win32.Neurevt
ED07A3B44283A29F9220D9B90886C11F699D31F5,10.12.2016 20:23,2,Trojan.Win32.Neurevt
DEEEF0F2F97A2FE2273BBED86FF42739189AA1EB,10.12.2016 20:23,2,Trojan.Win32.Neurevt
B62B801158AF76930EBD52C255B13AA59E68C583,21.03.2016 14:51,2,Trojan-PSW.Win32.Fareit
ACBE5F3E5BF48763C451F671747E9C0BCC782265,21.03.2016 14:51,2,Trojan-PSW.Win32.Fareit
A2D5C8F890303FCE4624CC91DC139F126BDE1A5F,21.03.2016 14:51,2,Trojan-PSW.Win32.Fareit
F3A176A87C3E816336C08FA0DA97D0C095420478,08.04.2017 19:40,2,Trojan-PSW.Win32.Fareit
