virtual_index,_time,_raw,clientip,status,uri,method,cookie
tutorial_a2,1775635920,"10.8.8.8 - - [08/Apr/2026:08:12:00 +0000] ""GET /orders/100 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/100,GET,-
tutorial_a2,1775635980,"10.8.8.8 - - [08/Apr/2026:08:13:00 +0000] ""GET /orders/300 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/300,GET,-
tutorial_a2,1775636040,"10.8.8.8 - - [08/Apr/2026:08:14:00 +0000] ""GET /orders/100 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/100,GET,-
tutorial_a2,1775636400,"10.8.8.8 - - [08/Apr/2026:08:20:00 +0000] ""GET /orders/100 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/100,GET,-
tutorial_a2,1775636460,"10.8.8.8 - - [08/Apr/2026:08:21:00 +0000] ""GET /orders/200 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/200,GET,-
tutorial_a2,1775636520,"10.8.8.8 - - [08/Apr/2026:08:22:00 +0000] ""GET /orders/100 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/100,GET,-
tutorial_a2,1775636580,"10.8.8.8 - - [08/Apr/2026:08:23:00 +0000] ""GET /orders/300 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/300,GET,-
tutorial_a2,1775636640,"10.8.8.8 - - [08/Apr/2026:08:24:00 +0000] ""GET /orders/100 HTTP/1.1"" 200 250 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.8.8.8,200,/orders/100,GET,-
tutorial_a3,1775638800,"10.0.0.1 - - [08/Apr/2026:09:00:00 +0000] ""GET /a HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,200,/a,GET,-
tutorial_a3,1775638801,"10.0.0.1 - - [08/Apr/2026:09:00:01 +0000] ""GET /b HTTP/1.1"" 500 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,500,/b,GET,-
tutorial_a3,1775638860,"10.0.0.2 - - [08/Apr/2026:09:01:00 +0000] ""GET /c HTTP/1.1"" 500 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.2,500,/c,GET,-
tutorial_a3,1775638861,"10.0.0.2 - - [08/Apr/2026:09:01:01 +0000] ""GET /d HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.2,200,/d,GET,-
tutorial_a3,1775638920,"10.0.0.3 - - [08/Apr/2026:09:02:00 +0000] ""GET /e HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/e,GET,-
tutorial_a3,1775638980,"10.0.0.3 - - [08/Apr/2026:09:03:00 +0000] ""GET /noise/0 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/0,GET,-
tutorial_a3,1775638981,"10.0.0.3 - - [08/Apr/2026:09:03:01 +0000] ""GET /noise/1 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/1,GET,-
tutorial_a3,1775638982,"10.0.0.3 - - [08/Apr/2026:09:03:02 +0000] ""GET /noise/2 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/2,GET,-
tutorial_a3,1775638983,"10.0.0.3 - - [08/Apr/2026:09:03:03 +0000] ""GET /noise/3 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/3,GET,-
tutorial_a3,1775638984,"10.0.0.3 - - [08/Apr/2026:09:03:04 +0000] ""GET /noise/4 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/4,GET,-
tutorial_a3,1775638985,"10.0.0.3 - - [08/Apr/2026:09:03:05 +0000] ""GET /noise/5 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/5,GET,-
tutorial_a3,1775638986,"10.0.0.3 - - [08/Apr/2026:09:03:06 +0000] ""GET /noise/6 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/6,GET,-
tutorial_a3,1775638987,"10.0.0.3 - - [08/Apr/2026:09:03:07 +0000] ""GET /noise/7 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/7,GET,-
tutorial_a3,1775638988,"10.0.0.3 - - [08/Apr/2026:09:03:08 +0000] ""GET /noise/8 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/8,GET,-
tutorial_a3,1775638989,"10.0.0.3 - - [08/Apr/2026:09:03:09 +0000] ""GET /noise/9 HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,200,/noise/9,GET,-
tutorial_a4,1775642400,"10.4.4.1 - - [08/Apr/2026:10:00:00 +0000] ""GET /g HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=30""",10.4.4.1,200,/g,GET,rt=30
tutorial_a4,1775642401,"10.4.4.2 - - [08/Apr/2026:10:00:01 +0000] ""GET /g HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=30""",10.4.4.2,200,/g,GET,rt=30
tutorial_a4,1775642402,"10.4.4.3 - - [08/Apr/2026:10:00:02 +0000] ""GET /g HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=300""",10.4.4.3,200,/g,GET,rt=300
tutorial_a4,1775642460,"10.4.9.0 - - [08/Apr/2026:10:01:00 +0000] ""POST /p HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=40""",10.4.9.0,200,/p,POST,rt=40
tutorial_a4,1775642461,"10.4.9.1 - - [08/Apr/2026:10:01:01 +0000] ""POST /p HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=40""",10.4.9.1,200,/p,POST,rt=40
tutorial_a4,1775642462,"10.4.9.2 - - [08/Apr/2026:10:01:02 +0000] ""POST /p HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=40""",10.4.9.2,200,/p,POST,rt=40
tutorial_a4,1775642463,"10.4.9.3 - - [08/Apr/2026:10:01:03 +0000] ""POST /p HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=40""",10.4.9.3,200,/p,POST,rt=40
tutorial_a4,1775642464,"10.4.9.4 - - [08/Apr/2026:10:01:04 +0000] ""POST /p HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=40""",10.4.9.4,200,/p,POST,rt=40
tutorial_a4,1775642465,"10.4.9.5 - - [08/Apr/2026:10:01:05 +0000] ""POST /p HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""rt=40""",10.4.9.5,200,/p,POST,rt=40
tutorial_a5,1775649600,"10.7.7.1 - - [08/Apr/2026:12:00:00 +0000] ""GET /d1 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.1,200,/d1,GET,-
tutorial_a5,1775649610,"10.7.7.2 - - [08/Apr/2026:12:00:10 +0000] ""GET /d1 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.2,200,/d1,GET,-
tutorial_a5,1775649601,"10.7.7.1 - - [08/Apr/2026:12:00:01 +0000] ""GET /d1 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.1,200,/d1,GET,-
tutorial_a5,1775649611,"10.7.7.2 - - [08/Apr/2026:12:00:11 +0000] ""GET /d1 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.2,200,/d1,GET,-
tutorial_a5,1775649602,"10.7.7.1 - - [08/Apr/2026:12:00:02 +0000] ""GET /d1 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.1,200,/d1,GET,-
tutorial_a5,1775649612,"10.7.7.2 - - [08/Apr/2026:12:00:12 +0000] ""GET /d1 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.2,200,/d1,GET,-
tutorial_a5,1775736000,"10.7.7.1 - - [09/Apr/2026:12:00:00 +0000] ""GET /d2 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.1,200,/d2,GET,-
tutorial_a5,1775736001,"10.7.7.1 - - [09/Apr/2026:12:00:01 +0000] ""GET /d2 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.1,200,/d2,GET,-
tutorial_a5,1775736002,"10.7.7.1 - - [09/Apr/2026:12:00:02 +0000] ""GET /d2 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.1,200,/d2,GET,-
tutorial_a5,1775822400,"10.7.7.3 - - [10/Apr/2026:12:00:00 +0000] ""GET /d3 HTTP/1.1"" 404 80 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.3,404,/d3,GET,-
tutorial_a5,1775822410,"10.7.7.4 - - [10/Apr/2026:12:00:10 +0000] ""GET /d3 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.4,200,/d3,GET,-
tutorial_a5,1775822401,"10.7.7.3 - - [10/Apr/2026:12:00:01 +0000] ""GET /d3 HTTP/1.1"" 404 80 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.3,404,/d3,GET,-
tutorial_a5,1775822411,"10.7.7.4 - - [10/Apr/2026:12:00:11 +0000] ""GET /d3 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.4,200,/d3,GET,-
tutorial_a5,1775822402,"10.7.7.3 - - [10/Apr/2026:12:00:02 +0000] ""GET /d3 HTTP/1.1"" 404 80 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.3,404,/d3,GET,-
tutorial_a5,1775822412,"10.7.7.4 - - [10/Apr/2026:12:00:12 +0000] ""GET /d3 HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.7.7.4,200,/d3,GET,-
tutorial_b1,1775610001,"203.0.113.10 - - [08/Apr/2026:01:00:01 +0000] ""GET /api/health HTTP/1.1"" 200 1024 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.10,200,/api/health,GET,-
tutorial_b1,1775610002,"203.0.113.11 - - [08/Apr/2026:01:00:02 +0000] ""GET /catalog HTTP/1.1"" 200 2048 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.11,200,/catalog,GET,-
tutorial_b1,1775610005,"198.51.100.2 - - [08/Apr/2026:01:00:05 +0000] ""POST /login HTTP/1.1"" 401 256 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",198.51.100.2,401,/login,POST,-
tutorial_b1,1775610008,"203.0.113.10 - - [08/Apr/2026:01:00:08 +0000] ""GET /checkout HTTP/1.1"" 500 512 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.10,500,/checkout,GET,-
tutorial_b1,1775610009,"203.0.113.12 - - [08/Apr/2026:01:00:09 +0000] ""GET /static/app.js HTTP/1.1"" 200 4096 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.12,200,/static/app.js,GET,-
tutorial_b1,1775610060,"192.0.2.50 - - [08/Apr/2026:01:01:00 +0000] ""GET /report HTTP/1.1"" 503 128 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.0.2.50,503,/report,GET,-
tutorial_b1,1775610072,"203.0.113.10 - - [08/Apr/2026:01:01:12 +0000] ""GET /checkout HTTP/1.1"" 500 512 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.10,500,/checkout,GET,-
tutorial_b1,1775610120,"198.51.100.5 - - [08/Apr/2026:01:02:00 +0000] ""GET / HTTP/1.1"" 200 8192 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",198.51.100.5,200,/,GET,-
tutorial_b2,1775613600,"203.0.113.1 - - [08/Apr/2026:02:00:00 +0000] ""GET /a HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.1,200,/a,GET,-
tutorial_b2,1775613605,"203.0.113.1 - - [08/Apr/2026:02:00:05 +0000] ""GET /b HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.1,200,/b,GET,-
tutorial_b2,1775613610,"203.0.113.1 - - [08/Apr/2026:02:00:10 +0000] ""GET /c HTTP/1.1"" 304 0 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.1,304,/c,GET,-
tutorial_b2,1775613660,"203.0.113.2 - - [08/Apr/2026:02:01:00 +0000] ""POST /x HTTP/1.1"" 201 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.2,201,/x,POST,-
tutorial_b2,1775613665,"203.0.113.2 - - [08/Apr/2026:02:01:05 +0000] ""GET /y HTTP/1.1"" 200 300 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",203.0.113.2,200,/y,GET,-
tutorial_b2,1775613720,"198.51.100.9 - - [08/Apr/2026:02:02:00 +0000] ""GET /z HTTP/1.1"" 404 120 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",198.51.100.9,404,/z,GET,-
tutorial_b3,1775617200,"10.0.0.1 - - [08/Apr/2026:03:00:00 +0000] ""GET /ok HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,200,/ok,GET,-
tutorial_b3,1775617260,"10.0.0.1 - - [08/Apr/2026:03:01:00 +0000] ""GET /ok HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,200,/ok,GET,-
tutorial_b3,1775617320,"10.0.0.1 - - [08/Apr/2026:03:02:00 +0000] ""GET /ok HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,200,/ok,GET,-
tutorial_b3,1775617380,"10.0.0.1 - - [08/Apr/2026:03:03:00 +0000] ""GET /ok HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,200,/ok,GET,-
tutorial_b3,1775617440,"10.0.0.1 - - [08/Apr/2026:03:04:00 +0000] ""GET /ok HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,200,/ok,GET,-
tutorial_b3,1775617500,"10.0.0.1 - - [08/Apr/2026:03:05:00 +0000] ""GET /ok HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.1,200,/ok,GET,-
tutorial_b3,1775617800,"10.0.0.2 - - [08/Apr/2026:03:10:00 +0000] ""GET /nf HTTP/1.1"" 404 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.2,404,/nf,GET,-
tutorial_b3,1775617860,"10.0.0.2 - - [08/Apr/2026:03:11:00 +0000] ""GET /nf HTTP/1.1"" 404 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.2,404,/nf,GET,-
tutorial_b3,1775617920,"10.0.0.2 - - [08/Apr/2026:03:12:00 +0000] ""GET /nf HTTP/1.1"" 404 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.2,404,/nf,GET,-
tutorial_b3,1775618400,"10.0.0.3 - - [08/Apr/2026:03:20:00 +0000] ""GET /e1 HTTP/1.1"" 500 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.3,500,/e1,GET,-
tutorial_b3,1775618460,"10.0.0.4 - - [08/Apr/2026:03:21:00 +0000] ""GET /e2 HTTP/1.1"" 500 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.4,500,/e2,GET,-
tutorial_b3,1775618520,"10.0.0.5 - - [08/Apr/2026:03:22:00 +0000] ""GET /r HTTP/1.1"" 301 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.0.0.5,301,/r,GET,-
tutorial_m1,1775643000,"10.1.1.1 - - [08/Apr/2026:10:10:00 +0000] ""GET /x HTTP/1.1"" 500 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.1.1,500,/x,GET,-
tutorial_m1,1775643300,"10.1.1.2 - - [08/Apr/2026:10:15:00 +0000] ""GET /x HTTP/1.1"" 502 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.1.2,502,/x,GET,-
tutorial_m1,1775643600,"10.1.1.3 - - [08/Apr/2026:10:20:00 +0000] ""GET /x HTTP/1.1"" 503 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.1.3,503,/x,GET,-
tutorial_m1,1775646300,"10.1.1.1 - - [08/Apr/2026:11:05:00 +0000] ""GET /y HTTP/1.1"" 500 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.1.1,500,/y,GET,-
tutorial_m1,1775646700,"10.1.1.2 - - [08/Apr/2026:11:11:40 +0000] ""GET /y HTTP/1.1"" 500 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.1.2,500,/y,GET,-
tutorial_m1,1775649600,"10.1.1.4 - - [08/Apr/2026:12:00:00 +0000] ""GET /z HTTP/1.1"" 500 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.1.4,500,/z,GET,-
tutorial_m1,1775640600,"10.1.9.0 - - [08/Apr/2026:09:30:00 +0000] ""GET /noise HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.9.0,200,/noise,GET,-
tutorial_m1,1775640601,"10.1.9.1 - - [08/Apr/2026:09:30:01 +0000] ""GET /noise HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.9.1,200,/noise,GET,-
tutorial_m1,1775640602,"10.1.9.2 - - [08/Apr/2026:09:30:02 +0000] ""GET /noise HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.9.2,200,/noise,GET,-
tutorial_m1,1775640603,"10.1.9.3 - - [08/Apr/2026:09:30:03 +0000] ""GET /noise HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.9.3,200,/noise,GET,-
tutorial_m1,1775640604,"10.1.9.4 - - [08/Apr/2026:09:30:04 +0000] ""GET /noise HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.9.4,200,/noise,GET,-
tutorial_m1,1775640605,"10.1.9.5 - - [08/Apr/2026:09:30:05 +0000] ""GET /noise HTTP/1.1"" 200 50 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.1.9.5,200,/noise,GET,-
tutorial_m2,1775620800,"10.2.2.1 - - [08/Apr/2026:04:00:00 +0000] ""GET /s1 HTTP/1.1"" 200 400 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_aa""",10.2.2.1,200,/s1,GET,session_id=sess_aa
tutorial_m2,1775620802,"10.2.2.1 - - [08/Apr/2026:04:00:02 +0000] ""POST /s2 HTTP/1.1"" 200 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_aa""",10.2.2.1,200,/s2,POST,session_id=sess_aa
tutorial_m2,1775620804,"10.2.2.1 - - [08/Apr/2026:04:00:04 +0000] ""GET /s3 HTTP/1.1"" 200 300 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_aa""",10.2.2.1,200,/s3,GET,session_id=sess_aa
tutorial_m2,1775620860,"10.2.2.2 - - [08/Apr/2026:04:01:00 +0000] ""GET /t1 HTTP/1.1"" 200 150 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_bb""",10.2.2.2,200,/t1,GET,session_id=sess_bb
