"_raw",host,index,source,sourcetype,time
"Dec 15 06:43:52 splunk-vm1 logger: /usr/local/concerto/bin/concerto status","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 11:43:52"
"Dec 15 06:43:46 splunk-vm1 fxutil [fxutilex.c:addVirtualDevToConfig:6016][8521]: vd is 11 encrypted: 0 dedupetype 0","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 11:43:46"
"Dec 15 06:43:46 splunk-vm1 ipstorcomm [SANConsoleRPC_proc.c:sanconsolerpcbegintransaction_1_svc:11628][8521]: MGT_ERROR: cannot get transaction lock: /usr/local/concerto/etc/splunk-vm1, handle: 3"Dec 15 06:41:48 splunk-vm1 fxutil [fxutilex.c:addVirtualDevToConfig:6016][8521]: vd is 1000015 encrypted: 0 dedupetype 0","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 11:41:48"
Oct  2 21:51:42 splunk-vm1 sshd[330]: Accepted password for root from 1.2.3.7 port 55241 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,02-10-16 21:51
Oct  3 00:34:41 splunk-vm1 sshd[23022]: Failed password for root from 1.2.3.8 port 55844 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 00:34
Oct  3 00:34:49 splunk-vm1 sshd[23022]: Accepted password for root from 1.2.3.8 port 55844 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 00:34
Oct  3 01:27:17 splunk-vm1 sshd[29715]: Accepted password for root from 1.2.3.8 port 56610 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 01:27
Oct  3 01:31:20 splunk-vm1 sshd[30167]: Accepted password for root from 1.2.3.8 port 56635 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 01:31
Oct  3 01:40:04 splunk-vm1 sshd[31617]: Accepted password for root from 1.2.3.8 port 56672 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 01:40
Oct  3 10:12:30 splunk-vm1 sshd[2636]: Accepted password for root from 1.2.3.9 port 64934 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 10:12
Oct  3 10:29:40 splunk-vm1 sshd[5021]: Accepted password for root from 1.2.3.9 port 49649 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 10:29
Oct  3 22:13:16 splunk-vm1 sshd[31338]: Accepted password for root from 1.2.3.10 port 55051 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 22:13
Oct  3 23:32:50 splunk-vm1 sshd[9915]: Failed password for root from 1.2.3.10 port 55846 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:32
Oct  3 23:35:16 splunk-vm1 sshd[10225]: Accepted password for root from 1.2.3.10 port 55855 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:35
Oct  3 23:43:35 splunk-vm1 ipstorcomm: IPSTOR||1475563415||E||11315||Authentication failed for user %1 at IP address %2 -- %3.||admin||1.2.3.134||User not known to the underlying authentication module,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:43
Oct  3 23:43:38 splunk-vm1 ipstorcomm: IPSTOR||1475563418||E||11315||Authentication failed for user %1 at IP address %2 -- %3.||admin||1.2.3.134||User not known to the underlying authentication module,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:43
Oct  3 23:43:40 splunk-vm1 ipstorcomm: IPSTOR||1475563420||E||11315||Authentication failed for user %1 at IP address %2 -- %3.||admin||1.2.3.134||User not known to the underlying authentication module,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:43
Oct  3 23:43:42 splunk-vm1 ipstorcomm: IPSTOR||1475563422||E||11315||Authentication failed for user %1 at IP address %2 -- %3.||admin||1.2.3.134||User not known to the underlying authentication module,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:43
Oct  3 23:43:44 splunk-vm1 ipstorcomm: IPSTOR||1475563424||E||11315||Authentication failed for user %1 at IP address %2 -- %3.||admin||1.2.3.134||User not known to the underlying authentication module,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:43
Oct  3 23:43:46 splunk-vm1 ipstorcomm: IPSTOR||1475563426||E||11315||Authentication failed for user %1 at IP address %2 -- %3.||admin||1.2.3.134||User not known to the underlying authentication module,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,03-10-16 23:43
Oct  4 01:16:22 splunk-vm1 sshd[26485]: Accepted password for root from 1.2.3.10 port 58974 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,04-10-16 01:16
Oct  4 01:44:21 splunk-vm1 sshd[30703]: Failed password for root from 1.2.3.10 port 59217 ssh2,splunk-vm1,main,/home/splunk-vm1.log,violin:fsp:acmlogs,04-10-16 01:44
"Dec 12 01:59:57 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:59:30 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:58:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:58:26 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:57:57 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:57:23 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:56:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:56:19 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:55:58 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:55:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:55:16 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:55:04 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:54:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:54:13 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:53:57 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:53:11 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:52:58 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:52:57 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:52:08 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:51:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:51:03 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:50:57 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:50:01 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:49:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:48:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:47:57 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:47:55 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:46:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:46:51 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:45:58 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:45:57 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:45:47 splunk-vm1 Error Event 50952: The deduplication server initialization failed; reason: Cannot convert Virtual ID to FSVS device: 3.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Dec 12 01:45:03 splunk-vm1 Error Event 50909: The deduplication client module failed to get the deduplication server configuration; error: RDE_ERROR_SERVER_NOT_ACCESSIBLE: FindClientFor: RDE_ERROR_SERVER_REPORTED: GetConfig: 1.","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Trigger syslogchk.pl reported:","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","12-12-2016 15:30:06"
"Mon Nov  7 17:40:40 2016
 IPStorCallhome Problem Reported
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
==== System Information
Hostname: splunk-vm1
Service Tag: VMware-42 01 03 f1 72 ea bf 3d-ad a6 0a e3 dc 7d 21 da
Version: 7.6.0 (Build 9174) ","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","07-11-2016 22:40:40"
"Date: Mon Nov  7 17:40:39 PST 2016
Uptime:  17:40:39 up 6 min,  1 user,  load average: 6.92, 1.66, 0.54
==== Done
Trigger syslogchk.pl reported:
---------- Repeated Events ----------
The event ""Machine Reboot"" occurred 3 time(s). Last message: Nov  7 17:34:26 splunk-vm1 kernel: Linux version 2.6.32-358.23.2.el6.x86_64 (mockbuild@ca-build44.us.oracle.com) (gcc version 4.4.7 20120313 (Red Hat 4.4.7-3) (GCC) ) #1 SMP Wed Oct 16 11:16:45 PDT 2013
The event ""CRITICAL - Failed to validate checksum. Cannot start Concerto"" occurred 5 time(s). Last message: Nov  7 17:37:50 splunk-vm1 root: FIPS 140-2 mode: CRITICAL failure, checksum validation failed. Cannot continue.
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","07-11-2016 22:40:39"
"FATAL;Global Storage Has Run Out-Of-Space;Please contact customer support to perform the recovery procedure.","splunk-vm1",main,/PRODUCT/concerto/log/callhome/callhome.log,"violin:fsp:mglogs","24-11-2016 18:13:45"
"FATAL;Global Storage Has Run Out-Of-Space;Please contact customer support to perform the recovery procedure.",splunk-vm1,main,/PRODUCT/concerto/log/callhome/callhome.log,violin:fsp:mglogs,24-11-2016 18:13:45
"Mon Nov 21 01:49:07 2016
 IPStorCallhome Problem Reported
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
==== System Information
Hostname: splunk-vm1
Service Tag: VMware-42 01 03 f1 72 ea bf 3d-ad a6 0a e3 dc 7d 21 da
Version: 7.6.0 (Build 9174) ","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","21-11-2016 06:49:07"
"Date: Mon Nov 21 01:49:05 PST 2016
Uptime:  01:49:05 up 13 days,  8:07,  1 user,  load average: 20.95, 20.94, 20.91
==== Done
Trigger thindevchk.pl -t 90 -i 1:90 -n 768 reported:
WARNING;Global Storage Free Space Below Threshold;Global free physical storage space 252.963 GB (81.342%) is less than (90%) of global total physical storage space.
WARNING;Storage Pool storagepool1 Free Space Below Threshold;Free physical storage space 251.973 GB (83.993%) of storage pool storagepool1 (ID:1) is less than (90%) of total physical storage space of 299.993 GB. Storage pool space used: 48.021 GB.
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","21-11-2016 06:49:05"
"Mon Nov  7 17:40:40 2016
 IPStorCallhome Problem Reported
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
==== System Information
Hostname: splunk-vm1
Service Tag: VMware-42 01 03 f1 72 ea bf 3d-ad a6 0a e3 dc 7d 21 da
Version: 7.6.0 (Build 9174) ","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","07-11-2016 22:40:40"
"Date: Mon Nov  7 17:40:39 PST 2016
Uptime:  17:40:39 up 6 min,  1 user,  load average: 6.92, 1.66, 0.54
==== Done
Trigger syslogchk.pl reported:
---------- Repeated Events ----------
The event ""Machine Reboot"" occurred 3 time(s). Last message: Nov  7 17:34:26 splunk-vm1 kernel: Linux version 2.6.32-358.23.2.el6.x86_64 (mockbuild@ca-build44.us.oracle.com) (gcc version 4.4.7 20120313 (Red Hat 4.4.7-3) (GCC) ) #1 SMP Wed Oct 16 11:16:45 PDT 2013
The event ""CRITICAL - Failed to validate checksum. Cannot start Concerto"" occurred 5 time(s). Last message: Nov  7 17:37:50 splunk-vm1 root: FIPS 140-2 mode: CRITICAL failure, checksum validation failed. Cannot continue.
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX","splunk-vm1",main,"/PRODUCT/concerto/log/callhome/callhome.log","violin:fsp:mglogs","07-11-2016 22:40:39"
"Nov 16 02:19:32 lab-stein2509-acm-b wsmd[3257]: [wsmd.NOTICE]: Authentication failure for unknown user from 1.2.3.108","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","16-11-2016 07:19:32"
"Nov 16 02:18:17 lab-stein2509-acm-b wsmd[3257]: [wsmd.NOTICE]: Authentication failure for unknown user from 1.2.3.108","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","16-11-2016 07:18:17"
"Nov 16 01:38:15 lab-stein2509-acm-b sshd[28116]: error: PAM: Authentication failure for root from 1.2.3.5","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","16-11-2016 06:38:15"
"Nov 13 22:12:19 lab-stein2509-acm-b sshd[4977]: error: PAM: Authentication failure for root from 1.2.3.9","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","14-11-2016 03:12:19"
"Nov 11 01:37:16 lab-stein2509-acm-b sshd[5009]: error: PAM: Authentication failure for root from 1.2.3.10","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","11-11-2016 06:37:16"
"Nov  7 03:50:05 lab-stein2509-acm-b sshd[3252]: error: PAM: Authentication failure for root from 1.2.3.21","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","07-11-2016 08:50:05"
"Nov  7 03:50:02 lab-stein2509-acm-b sshd[3252]: error: PAM: Authentication failure for root from 1.2.3.21","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","07-11-2016 08:50:02"
"Nov  3 23:01:14 acm-a wsmd[3252]: [wsmd.NOTICE]: Authentication failure for unknown user from 1.2.3.101","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","04-11-2016 03:01:14"
"Oct 25 02:00:33 lab-stein2509-acm-b wsmd[3187]: [wsmd.NOTICE]: Authentication failure for user adminn from 1.2.3.110","splunk-vm1",main,"/home/splunk-vm1.log","violin:fsp:acmlogs","25-10-2016 06:00:33"
"Dec 15 02:05:59 splunk-vm1 sshd[6261]: Failed password for root from 1.2.3.110 port 63800 ssh2","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 07:05:59"
"Dec 14 19:41:37 splunk-vm1 sshd[4160]: Failed password for root from 1.2.3.103 port 61742 ssh2","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 00:41:37"
"Dec 15 07:00:02 splunk-vm1 sanidmgr: SANIDINFO_GetByName, ipsan_srv_machine_manager_ex() successed, machine splunk-vm1 id 1","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 12:00:02"
"Dec 15 10:00:03 splunk-vm1 sanidmgr: SANIDINFO_GetByName, ipsan_srv_machine_manager_ex() successed, machine splunk-vm1 id 1","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 15:00:03"
"Dec 15 10:00:03 splunk-vm1 sanidmgr: SANIDINFO_GetByName, ipsan_srv_machine_manager_ex() successed, machine splunk-vm1 id 1","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 15:00:03"
"Dec 15 10:00:03 splunk-vm1 sanidmgr: SANIDINFO_GetByName, ipsan_srv_machine_manager_ex() successed, machine splunk-vm1 id 1","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 15:00:03"
"Dec 15 06:00:01 splunk-vm1 sanidmgr: SANIDINFO_GetByName, ipsan_srv_machine_manager_ex() successed, machine splunk-vm1 id 1","splunk-vm1",main,"/var/log/messages","violin:fsp:mglogs","15-12-2016 11:00:01"
