index,source,sourcetype,host,_raw
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_disk=Device ID: A:;Drive Type: Removable Disk;Volume Name: A;Free Space (Megabytes): 960;Size (Megabytes): 40960;Availability: ;Name: A:;Description: 3 1/2 Inch Floppy Drive;Media Type: 3 1/2-Inch Floppy Disk - 720 KB - 512 bytes/sector;Status: OK;File System: NTFS ,ip=192.168.214,since=1473400988,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_disk=Device ID: C:;Drive Type: Local Disk;Volume Name: C;Free Space (Megabytes): 38130.5078125;Size (Megabytes): 50697.99609375;Availability: ;Name: C:;Description: Local Fixed Disk;Media Type: Fixed hard disk media;Status: OK;File System: NTFS,ip=192.168.101,since=1473389993,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_disk=Device ID: C:;Drive Type: Local Disk;Volume Name: C;Free Space (Megabytes): 6393.38671875;Size (Megabytes): 25497.99609375;Availability: ;Name: C:;Description: Local Fixed Disk;Media Type: Fixed hard disk media;Status: OK;File System: NTFS,ip=192.168.114,since=1473321765,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W8S-64B;User Name: ;Primary Owner Contact: ;Primary Owner Name: temp;Support Contact Description: ;Part Of Domain: Yes;Domain: calab.forescout.com;Domain Role: Member Workstation;Workgroup: ;Roles: ,LM_Workstation,LM_Server,NT,Potential_Browser,Backup_Browser,Master_Browser;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W8S-64B;System Type: X64-based PC;PC System Type: Desktop;Current Time Zone: GMT+03:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 2047.55078125;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: OFF;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.16,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W2K16-T;User Name: ;Primary Owner Contact: ;Primary Owner Name: Windows User;Support Contact Description: ;Part Of Domain: No;Domain: WORKGROUP;Domain Role: Standalone Server;Workgroup: WORKGROUP;Roles: LM_Workstation,LM_Server,NT,Server_NT;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: [MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W2K16-T;System Type: X64-based PC;PC System Type: Desktop;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 4095.55078125;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: ON;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.214,since=1473389996,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W7-64;User Name: TEST-W7-64\Administrator;Primary Owner Contact: ;Primary Owner Name: user;Support Contact Description: ;Part Of Domain: Yes;Domain: calab.forescout.com;Domain Role: Member Workstation;Workgroup: ;Roles: ,LM_Workstation,LM_Server,NT;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W7-64;System Type: X64-based PC;PC System Type: Unspecified;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 2;Total Physical Memory (Megabytes): 16383.5546875;Keyboard Password Status: ON;Power Management Supported: ;Power State: Unknown;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.114,since=1473321771,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W8S-64B;User Name: ;Primary Owner Contact: ;Primary Owner Name: temp;Support Contact Description: ;Part Of Domain: Yes;Domain: calab.forescout.com;Domain Role: Member Workstation;Workgroup: ;Roles: ,LM_Workstation,LM_Server,NT,Potential_Browser,Backup_Browser,Master_Browser;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W8S-64B;System Type: X64-based PC;PC System Type: Desktop;Current Time Zone: GMT+03:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 2047.55078125;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: ON;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.101,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_network_adapters=Index: 0;Description: WAN Miniport (L2TP);Service Name: Rasl2tp;IP Address: 192.168.16;IP Subnet: ;Default IP Gateway: 192.168.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:2F:4D;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: ,ip=192.168.16,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_network_adapters=Index: 10;Description: vmxnet3 Ethernet Adapter;Service Name: vmxnet3ndis6;IP Address: ,192.168.101;IP Subnet: ,255.255.255.0;Default IP Gateway: ,192.168.252;IP Enabled: Yes;IP Connection Metric: 5;MAC Address: 00:50:56:95:3B:01;DHCP Enabled: Yes;DHCP Server: 10.100.6.1;DNS Domain: TEST.forescout.com;DNS HostName: TEST-W8S-64B;DNS Server Search Order: ,10.100.6.1;Domain DNS Registration Enabled: ;IGMP Level: ,ip=192.168.101,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_network_adapters=Index: 17;Description: vmxnet3 Ethernet Adapter;Service Name: vmxnet3ndis6;IP Address: ,192.168.214;IP Subnet: ,255.255.255.0;Default IP Gateway: ,192.168.252;IP Enabled: Yes;IP Connection Metric: 5;MAC Address: 00:50:56:95:3B:01;DHCP Enabled: Yes;DHCP Server: 10.100.6.1;DNS Domain: TEST.forescout.com;DNS HostName: TEST-W8S-64B;DNS Server Search Order: ,10.100.6.1;Domain DNS Registration Enabled: ;IGMP Level: ,ip=192.168.214,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_network_adapters=Index: 15;Description: vmxnet3 Ethernet Adapter;Service Name: vmxnet3ndis6;IP Address: ,192.168.114;IP Subnet: ,255.255.255.0;Default IP Gateway: ,192.168.252;IP Enabled: Yes;IP Connection Metric: 5;MAC Address: 00:50:56:95:3B:02;DHCP Enabled: Yes;DHCP Server: 10.100.6.1;DNS Domain: TEST.forescout.com;DNS HostName: TEST-W8S-64B;DNS Server Search Order: ,10.100.6.1;Domain DNS Registration Enabled: ;IGMP Level: ,ip=192.168.114,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_network_adapters=Index: 12;Description: vmxnet3 Ethernet Adapter;Service Name: vmxnet3ndis6;IP Address: ,192.168.117;IP Subnet: ,255.255.255.0;Default IP Gateway: ,192.168.252;IP Enabled: Yes;IP Connection Metric: 5;MAC Address: 00:50:56:95:3B:04;DHCP Enabled: Yes;DHCP Server: 10.100.6.1;DNS Domain: TEST.forescout.com;DNS HostName: TEST-W8S-64B;DNS Server Search Order: ,10.100.6.1;Domain DNS Registration Enabled: ;IGMP Level: ,ip=192.168.117,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_certificate=Serial Number: 70bae41d10d92934b638ca7b03ccbabf;Status: Certificate is valid;Name: ;Subject: OU=Class 3 Public Primary Certification Authority, O=VeriSign, Inc., C=US;Issuer: OU=Class 3 Public Primary Certification Authority, O=VeriSign, Inc., C=US;Thumbprint: 74 2c 31 92 e6 07 e4 24 eb 45 49 54 2b e1 bb c5 3e 61 74 e2;Store: AuthRoot ""Third-Party Root Certification Authorities"";Not Before: 1/29/96 3:00:00 AM;Not After: 8/2/28 2:59:00 AM;Verification: ;,ip=192.168.16,since=1473374741,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_certificate=Serial Number: 0130;Status: Certificate is valid;Name: Federal Common Policy CA;Subject: CN=Federal Common Policy CA, OU=FPKI, O=U.S. Government, C=US;Issuer: CN=Federal Common Policy CA, OU=FPKI, O=U.S. Government, C=US;Thumbprint: 90 5f 94 2f d9 f2 8f 67 9b 37 81 80 fd 4f 84 63 47 f6 45 c1;Store: AuthRoot ""Third-Party Root Certification Authorities"";Not Before: 12/1/10 7:45:00 PM;Not After: 12/1/30 7:45:00 PM;Verification: ;,ip=192.168.101,since=1473374741,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_certificate=Serial Number: 79ad16a14aa0a5ad4c7358f407132e65;Status: Certificate is valid;Name: Microsoft Root Certificate Authority;Subject: CN=Microsoft Root Certificate Authority, DC=microsoft, DC=com;Issuer: CN=Microsoft Root Certificate Authority, DC=microsoft, DC=com;Thumbprint: cd d4 ee ae 60 00 ac 7f 40 c3 80 2c 17 1e 30 14 80 30 c0 72;Store: ROOT ""Trusted Root Certification Authorities"";Not Before: 5/10/01 2:19:00 AM;Not After: 5/10/21 2:28:00 AM;Verification: ,ip=192.168.114,since=1473374741,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_certificate=Serial Number: 46fcebbab4d02f0f926098233f93078f;Status: Certificate is valid;Name: ;Subject: OU=www.verisign.com/CPS Incorp.by Ref. LIABILITY LTD.(c)97 VeriSign, OU=VeriSign International Server CA - Class 3, OU=VeriSign, Inc., O=VeriSign Trust Network;Issuer: OU=Class 3 Public Primary Certification Authority, O=VeriSign, Inc., C=US;Thumbprint: d5 59 a5 86 66 9b 08 f4 6a 30 a1 33 f8 a9 ed 3d 03 8e 2e a8;Store: CA ""Intermediate Certification Authorities"";Not Before: 4/17/97 3:00:00 AM;Not After: 10/25/16 2:59:00 AM;Verification: ;,ip=192.168.214,since=1473374741,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_monitor=Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor1;Status: OK;Availability: Off Line;Is Locked: ;PowerManagement Supported: ;Screen Height: ;Screen Width: ;Error Description: ,ip=192.168.16,since=1473374669,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_monitor=Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor1;Status: OK;Availability: Running or Full Power;Is Locked: ;PowerManagement Supported: ;Screen Height: 900;Screen Width: 1440;Error Description: ,ip=10.0.1101,since=1473424961,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_monitor=Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor1;Status: OK;Availability: Running or Full Power;Is Locked: ;PowerManagement Supported: ;Screen Height: 900;Screen Width: 1440;Error Description: ,ip=192.168.214,since=1473371624,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_monitor=Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor1;Status: OK;Availability: Off Line;Is Locked: ;PowerManagement Supported: ;Screen Height: ;Screen Width: ;Error Description: ,ip=192.168.114,since=1473436207,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_physical_memory=Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceable: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: ;Capacity: 2147483648;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot #0;Device Locator: ;Speed: ,ip=192.168.16,since=1473443386,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_physical_memory=Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceable: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 4294967296;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot #0;Device Locator: ;Speed: ,ip=192.168.214,since=1473443330,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_physical_memory=Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceable: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 1073741824;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot #1;Device Locator: ;Speed: ,ip=192.168.101,since=1473443425,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_physical_memory=Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceable: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 2147483648;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot #0;Device Locator: ;Speed: ,ip=192.168.114,since=1473443386,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_processor=Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 0FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2694;Number Of Cores: 1;Load Percentage: 90;Cpu Status: CPU Enabled,ip=192.168.16,since=1473443386,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_processor=Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 0FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 1;Load Percentage: 1;Cpu Status: CPU Enabled,ip=192.168.101,since=1473403732,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_processor=Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU1;Processor ID: 0FABFBFF000006E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 1;Load Percentage: 80;Cpu Status: CPU Enabled,ip=192.168.114,since=1473443439,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_processor=Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 0FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2694;Number Of Cores: 1;Load Percentage: 4;Cpu Status: CPU Enabled,ip=192.168.214,since=1473443425,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_processor=Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 0FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2694;Number Of Cores: 1;Load Percentage: 24;Cpu Status: CPU Enabled,ip=192.168.154,since=1473443441,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_disk=Device ID: C:;Drive Type: Local Disk;Volume Name: C;Free Space (Megabytes): 13098.15234375;Size (Megabytes): 35487.99609375;Availability: ;Name: C:;Description: Local Fixed Disk;Media Type: Fixed hard disk media;Status: OK;File System: NTFS,ip=192.168.16,since=1473400988,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_disk=Device ID: A:;Drive Type: Removable Disk;Volume Name: A;Free Space (Megabytes): 960;Size (Megabytes): 40960;Availability: ;Name: A:;Description: 3 1/2 Inch Floppy Drive;Media Type: 3 1/2-Inch Floppy Disk - 720 KB - 512 bytes/sector;Status: OK;File System: NTFS ,ip=192.168.214,since=1473400988,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_disk=Device ID: C:;Drive Type: Local Disk;Volume Name: C;Free Space (Megabytes): 38130.5078125;Size (Megabytes): 50697.99609375;Availability: ;Name: C:;Description: Local Fixed Disk;Media Type: Fixed hard disk media;Status: OK;File System: NTFS,ip=192.168.101,since=1473389993,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_disk=Device ID: C:;Drive Type: Local Disk;Volume Name: C;Free Space (Megabytes): 6393.38671875;Size (Megabytes): 25497.99609375;Availability: ;Name: C:;Description: Local Fixed Disk;Media Type: Fixed hard disk media;Status: OK;File System: NTFS,ip=192.168.114,since=1473321765,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W8S-64B;User Name: ;Primary Owner Contact: ;Primary Owner Name: temp;Support Contact Description: ;Part Of Domain: Yes;Domain: calab.forescout.com;Domain Role: Member Workstation;Workgroup: ;Roles: ,LM_Workstation,LM_Server,NT,Potential_Browser,Backup_Browser,Master_Browser;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W8S-64B;System Type: X64-based PC;PC System Type: Desktop;Current Time Zone: GMT+03:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 2047.55078125;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: OFF;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.16,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W2K16-T;User Name: ;Primary Owner Contact: ;Primary Owner Name: Windows User;Support Contact Description: ;Part Of Domain: No;Domain: WORKGROUP;Domain Role: Standalone Server;Workgroup: WORKGROUP;Roles: LM_Workstation,LM_Server,NT,Server_NT;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: [MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W2K16-T;System Type: X64-based PC;PC System Type: Desktop;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 4095.55078125;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: ON;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.214,since=1473389996,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W7-64;User Name: TEST-W7-64\Administrator;Primary Owner Contact: ;Primary Owner Name: user;Support Contact Description: ;Part Of Domain: Yes;Domain: calab.forescout.com;Domain Role: Member Workstation;Workgroup: ;Roles: ,LM_Workstation,LM_Server,NT;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W7-64;System Type: X64-based PC;PC System Type: Unspecified;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 2;Total Physical Memory (Megabytes): 16383.5546875;Keyboard Password Status: ON;Power Management Supported: ;Power State: Unknown;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.114,since=1473321771,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_computer=Name: TEST-W8S-64B;User Name: ;Primary Owner Contact: ;Primary Owner Name: temp;Support Contact Description: ;Part Of Domain: Yes;Domain: calab.forescout.com;Domain Role: Member Workstation;Workgroup: ;Roles: ,LM_Workstation,LM_Server,NT,Potential_Browser,Backup_Browser,Master_Browser;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TEST-W8S-64B;System Type: X64-based PC;PC System Type: Desktop;Current Time Zone: GMT+03:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 2047.55078125;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: ON;Power Supply State: Safe;Thermal State: Safe;Status: OK,ip=192.168.101,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_network_adapters=Index: 0;Description: WAN Miniport (L2TP);Service Name: Rasl2tp;IP Address: 192.168.16;IP Subnet: ;Default IP Gateway: 192.168.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:2F:4D;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: ,ip=192.168.16,since=1473400989,tag=health_data"
fsctcenter,CounterACT,fsctcenter_avp,localhost,"ctupdate=hostinfo,hwi_network_adapters=Index: 10;Description: vmxnet3 Ethernet Adapter;Service Name: vmxnet3ndis6;IP Address: ,192.168.101;IP Subnet: ,255.255.255.0;Default IP Gateway: ,192.168.252;IP Enabled: Yes;IP Connection Metric: 5;MAC Address: 00:50:56:95:3B:01;DHCP Enabled: Yes;DHCP Server: 10.100.6.1;DNS Domain: TEST.forescout.com;DNS HostName: TEST-W8S-64B;DNS Server Search Order: ,10.100.6.1;Domain DNS Registration Enabled: ;IGMP Level: ,ip=192.168.101,since=1473400989,tag=health_data"
