index,source,sourcetype,host,_raw
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_processor"":""Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 1FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 2;Load Percentage: 50;Cpu Status: CPU Enabled"",""ctupdate"":""hostinfo"",""since"":""1471990931"",""ip"":""192.168.1.150"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_processor"":""Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 1FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 2;Load Percentage: 20;Cpu Status: CPU Enabled"",""ctupdate"":""hostinfo"",""since"":""1471990931"",""ip"":""192.168.1.151"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_disk"":""Device ID: A:;Drive Type: Removable Disk;Volume Name: A;Free Space (Megabytes): 10480;Size (Megabytes): 20480;Availability: ;Name: A:;Description: 3 1/2 Inch Floppy Drive;Media Type: 3 1/2-Inch Floppy Disk - 720 KB - 512 bytes/sector;Status: OK;File System: NTFS "",""ctupdate"":""hostinfo"",""since"":""1471982372"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_disk"":""Device ID: A:;Drive Type: Removable Disk;Volume Name: A;Free Space (Megabytes): 960;Size (Megabytes): 40960;Availability: ;Name: A:;Description: 3 1/2 Inch Floppy Drive;Media Type: 3 1/2-Inch Floppy Disk - 720 KB - 512 bytes/sector;Status: OK;File System: NTFS "",""ctupdate"":""hostinfo"",""since"":""1471982372"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_disk"":""Device ID: A:;Drive Type: Removable Disk;Volume Name: A;Free Space (Megabytes): 10960;Size (Megabytes): 40960;Availability: ;Name: A:;Description: 3 1/2 Inch Floppy Drive;Media Type: 3 1/2-Inch Floppy Disk - 720 KB - 512 bytes/sector;Status: OK;File System: (EFS) "",""ctupdate"":""hostinfo"",""since"":""1471982372"",""ip"":""192.168.1.152"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_disk"":""Device ID: A:;Drive Type: Removable Disk;Volume Name: A;Free Space (Megabytes): 15480;Size (Megabytes): 20480;Availability: ;Name: A:;Description: 3 1/2 Inch Floppy Drive;Media Type: 3 1/2-Inch Floppy Disk - 720 KB - 512 bytes/sector;Status: OK;File System: (EFS) "",""ctupdate"":""hostinfo"",""since"":""1471982372"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_computer"":""Name: TESTMACH1;User Name: TESTMACH\\Administrator;Primary Owner Contact: ;Primary Owner Name: Windows User;Support Contact Description: ;Part Of Domain: Yes;Domain: TESTMACH.forescout.com;Domain Role: Primary Domain Controller;Workgroup: ;Roles: ,LM_Workstation,LM_Server,Primary_Domain_Controller,Timesource,NT,DFS;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TESTMACH1;System Type: X64-based PC;PC System Type: Unspecified;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 4095.5546875;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: ON;Power Supply State: Safe;Thermal State: Safe;Status: OK"",""ctupdate"":""hostinfo"",""since"":""1471908709"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_computer"":""Name: TESTMACH1;User Name: TESTMACH\\Administrator;Primary Owner Contact: ;Primary Owner Name: Windows User;Support Contact Description: ;Part Of Domain: Yes;Domain: TESTMACH.forescout.com;Domain Role: Primary Domain Controller;Workgroup: ;Roles: ,LM_Workstation,LM_Server,Primary_Domain_Controller,Timesource,NT,DFS;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TESTMACH1;System Type: X64-based PC;PC System Type: Unspecified;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 4095.5546875;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: OFF;Power Supply State: Safe;Thermal State: Safe;Status: OK"",""ctupdate"":""hostinfo"",""since"":""1471908709"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_computer"":""Name: TESTMACH1;User Name: TESTMACH\\Administrator;Primary Owner Contact: ;Primary Owner Name: Windows User;Support Contact Description: ;Part Of Domain: Yes;Domain: test.forescout.com;Domain Role: Primary Domain Controller;Workgroup: ;Roles: ,LM_Workstation,LM_Server,Primary_Domain_Controller,Timesource,NT,DFS;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TESTMACH1;System Type: X64-based PC;PC System Type: Unspecified;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 4095.5546875;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: ON;Power Supply State: Safe;Thermal State: Safe;Status: OK"",""ctupdate"":""hostinfo"",""since"":""1471908709"",""ip"":""192.168.1.151"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_computer"":""Name: TESTMACH1;User Name: TESTMACH\\Administrator;Primary Owner Contact: ;Primary Owner Name: Windows User;Support Contact Description: ;Part Of Domain: Yes;Domain: TESTMACH.forescout.com;Domain Role: Primary Domain Controller;Workgroup: ;Roles: ,LM_Workstation,LM_Server,Primary_Domain_Controller,Timesource,NT,DFS;Computer manufacturer: VMware, Inc.;Model: VMware Virtual Platform;OEM String Array: ,[MS_VM_CERT/SHA1/27d66596a61c48dd3dc7216fd715126e33f59ae7],Welcome to the Virtual Machine;Description: AT/AT COMPATIBLE;Caption: TESTMACH1;System Type: X64-based PC;PC System Type: Unspecified;Current Time Zone: GMT-07:00;Bootup State: Normal boot;Number Of Processors: 1;Total Physical Memory (Megabytes): 4095.5546875;Keyboard Password Status: Unknown;Power Management Supported: ;Power State: OFF;Power Supply State: Safe;Thermal State: Safe;Status: OK"",""ctupdate"":""hostinfo"",""since"":""1471908709"",""ip"":""192.168.1.152"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:2F:4D;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:27:85;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:27:83;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.151"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:2F:4E;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.152"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:2F:4D;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:27:85;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:27:83;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.151"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,loclhost,"{""hwi_network_adapters"":""Index: 9;Description: WAN Miniport (IP);Service Name: NdisWan;IP Address: ;IP Subnet: ;Default IP Gateway: 192.168.1.252;IP Enabled: No;IP Connection Metric: ;MAC Address: 00:50:56:95:2F:4E;DHCP Enabled: No;DHCP Server: ;DNS Domain: ;DNS HostName: ;DNS Server Search Order: ;Domain DNS Registration Enabled: ;IGMP Level: "",""ctupdate"":""hostinfo"",""since"":""1471923327"",""ip"":""192.168.1.152"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_certificate"":""Serial Number: 469c2caf;Status: Certificate is REVOKED;Name: DigiNotar Root CA;Subject: E=info@diginotar.nl, CN=DigiNotar Root CA, O=DigiNotar, C=NL;Issuer: CN=Entrust.net Secure Server Certification Authority, OU=(c) 1999 Entrust.net Limited, OU=www.entrust.net/CPS incorp. by ref. (limits liab.), O=Entrust.net, C=US;Thumbprint: 86 e8 17 c8 1a 5c a6 72 fe 00 0f 36 f8 78 c1 95 18 d6 f8 44;Store: Disallowed;Not Before: ;Not After: ;Verification: CERT_TRUST_IS_REVOKED, CERT_TRUST_IS_PARTIAL_CHAIN, CERT_TRUST_IS_NOT_TIME_VALID"",""ctupdate"":""hostinfo"",""since"":""1471923405"",""ip"":""192.168.1.151"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_certificate"":""Serial Number: 469c2caf;Status: Certificate is REVOKED;Name: DigiNotar Root CA;Subject: E=info@diginotar.nl, CN=DigiNotar Root CA, O=DigiNotar, C=NL;Issuer: CN=Entrust.net Secure Server Certification Authority, OU=(c) 1999 Entrust.net Limited, OU=www.entrust.net/CPS incorp. by ref. (limits liab.), O=Entrust.net, C=US;Thumbprint: 86 e8 17 c8 1a 5c a6 72 fe 00 0f 36 f8 78 c1 95 18 d6 f8 44;Store: Disallowed;Not Before: ;Not After: ;Verification: CERT_TRUST_IS_REVOKED, CERT_TRUST_IS_PARTIAL_CHAIN, CERT_TRUST_IS_NOT_TIME_VALID"",""ctupdate"":""hostinfo"",""since"":""1471923405"",""ip"":""192.168.1.152"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_certificate"":""Serial Number: 06376c00aa00648a11cfb8d4aa5c35f4;Status: Certificate is NOT valid: The signature of the certificate cannot be verified. 0x80096004 (-2146869244);Name: Root Agency;Subject: CN=Root Agency;Issuer: CN=Root Agency;Thumbprint: fe e4 49 ee 0e 39 65 a5 24 6f 00 0e 87 fd e2 a0 65 fd 89 d4;Store: CA;Not Before: ;Not After: ;Verification: CERT_TRUST_IS_NOT_SIGNATURE_VALID, CERT_TRUST_IS_UNTRUSTED_ROOT"",""ctupdate"":""hostinfo"",""since"":""1471923405"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_certificate"":""Serial Number: 750e40ff97f047edf556c7084eb1abfd;Status: Certificate is REVOKED;Name: Microsoft Corporation;Subject: OU=Microsoft Corporation, CN=Microsoft Corporation, L=Redmond, S=Washington, C=US, OU=Digital ID Class 3 - Microsoft Software Validation v2, OU=\""www.verisign.com/repository/CPS Incorp. by Ref.,LIAB.LTD(c)96\"", OU=VeriSign Commercial Software Publishers CA, O=\""VeriSign, Inc.\"", L=Internet;Issuer: OU=VeriSign Commercial Software Publishers CA, O=\""VeriSign, Inc.\"", L=Internet;Thumbprint: 7d 7f 44 14 cc ef 16 8a df 6b f4 07 53 b5 be cd 78 37 59 31;Store: Disallowed;Not Before: ;Not After: ;Verification: CERT_TRUST_IS_REVOKED, CERT_TRUST_IS_PARTIAL_CHAIN, CERT_TRUST_IS_NOT_TIME_VALID"",""ctupdate"":""hostinfo"",""since"":""1471923405"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_certificate"":""Serial Number: 750e40ff97f047edf556c7084eb1abfd;Status: Certificate is REVOKED;Name: Microsoft Corporation;Subject: OU=Microsoft Corporation, CN=Microsoft Corporation, L=Redmond, S=Washington, C=US, OU=Digital ID Class 3 - Microsoft Software Validation v2, OU=\""www.verisign.com/repository/CPS Incorp. by Ref.,LIAB.LTD(c)96\"", OU=VeriSign Commercial Software Publishers CA, O=\""VeriSign, Inc.\"", L=Internet;Issuer: OU=VeriSign Commercial Software Publishers CA, O=\""VeriSign, Inc.\"", L=Internet;Thumbprint: 7d 7f 44 14 cc ef 16 8a df 6b f4 07 53 b5 be cd 78 37 59 31;Store: Disallowed;Not Before: ;Not After: ;Verification: CERT_TRUST_IS_REVOKED, CERT_TRUST_IS_PARTIAL_CHAIN, CERT_TRUST_IS_NOT_TIME_VALID"",""ctupdate"":""hostinfo"",""since"":""1471923405"",""ip"":""192.168.1.152"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_monitor"":""Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor1;Status: OK;Availability: Running or Full Power;Is Locked: No;PowerManagement Supported: No;Screen Height: 900;Screen Width: 1440;Error Description: "",""ctupdate"":""hostinfo"",""since"":""1471923324"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_monitor"":""Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor2;Status: OK;Availability: Running or Full Power;Is Locked: Yes;PowerManagement Supported: Yes;Screen Height: 900;Screen Width: 1440;Error Description: "",""ctupdate"":""hostinfo"",""since"":""1471923324"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_monitor"":""Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor1;Status: OK;Availability: Running or Full Power;Is Locked: No;PowerManagement Supported: Yes;Screen Height: 900;Screen Width: 1440;Error Description: "",""ctupdate"":""hostinfo"",""since"":""1471908709"",""ip"":""192.168.1.16"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_monitor"":""Name: Generic Non-PnP Monitor;Monitor Manufacturer: (Standard monitor types);Monitor Type: Generic Non-PnP Monitor;DeviceID: DesktopMonitor1;Status: OK;Availability: Running or Full Power;Is Locked: No;PowerManagement Supported: No;Screen Height: 900;Screen Width: 1440;Error Description: "",""ctupdate"":""hostinfo"",""since"":""1471923324"",""ip"":""192.168.1.30"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_physical_memory"":""Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceable: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 1073741824;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot #1;Device Locator: ;Speed: "",""ctupdate"":""hostinfo"",""since"":""1471990932"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_physical_memory"":""Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceable: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 1073741824;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot #1;Device Locator: ;Speed: "",""ctupdate"":""hostinfo"",""since"":""1471990932"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_physical_memory"":""Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceable: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 1073741824;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot #1;Device Locator: ;Speed: "",""ctupdate"":""hostinfo"",""since"":""1471990932"",""ip"":""192.168.1.150"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_physical_memory"":""Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceble: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 4294967296;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot#0;Device Locator: ;Speed: "",""ctupdate"":""hostinfo"",""since"":""1470638427"",""ip"":""192.168.1.151"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_physical_memory"":""Name: Physical Memory;Caption: Physical Memory;Description: Physical Memory;Manufacturer: ;Removable: ;Replaceble: ;SKU: ;Part Number: ;Serial Number: ;Other Identifying Info: ;Status: OK;Capacity: 4294967296;Memory Type: DRAM;Data Width: 32;Bank Label: RAM slot#0;Device Locator: ;Speed: "",""ctupdate"":""hostinfo"",""since"":""1470638427"",""ip"":""192.168.1.152"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_processor"":""Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 1FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 2;Load Percentage: 90;Cpu Status: CPU Enabled"",""ctupdate"":""hostinfo"",""since"":""1471990931"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_processor"":""Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 1FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 2;Load Percentage: 0;Cpu Status: CPU Enabled"",""ctupdate"":""hostinfo"",""since"":""1471990931"",""ip"":""192.168.1.127"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_processor"":""Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 1FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 2;Load Percentage: 50;Cpu Status: CPU Enabled"",""ctupdate"":""hostinfo"",""since"":""1471990931"",""ip"":""192.168.1.150"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_processor"":""Name: Intel(R) Xeon(R) CPU E5-2697 v2 @ 2.70GHz;Family: Unknown;Device ID: CPU0;Processor ID: 1FABFBFF000306E4;Manufacturer: GenuineIntel;Address Width: 64;Architecture: x64;Max Clock Speed: 2693;Number Of Cores: 2;Load Percentage: 20;Cpu Status: CPU Enabled"",""ctupdate"":""hostinfo"",""since"":""1471990931"",""ip"":""192.168.1.151"",""tag"":""health_data""}"
fsctcenter,CounterACT,fsctcenter_json,localhost,"{""hwi_disk"":""Device ID: A:;Drive Type: Removable Disk;Volume Name: A;Free Space (Megabytes): 10480;Size (Megabytes): 20480;Availability: ;Name: A:;Description: 3 1/2 Inch Floppy Drive;Media Type: 3 1/2-Inch Floppy Disk - 720 KB - 512 bytes/sector;Status: OK;File System: NTFS "",""ctupdate"":""hostinfo"",""since"":""1471982372"",""ip"":""192.168.1.51"",""tag"":""health_data""}"
